id_product;id_product_attribute;sku;ean;price;quantity;weight;width;height;depth;attribute_ids;
"46";"10257";"46-10257";"2100000848171";"195.000000";"189";"0.000000";"0.000000";"0.000000";"0.000000";"30|584";
"48";"98";"48-98";"2101000021021";"175.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"48";"1170";"48-1170";"2102000039153";"60.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"22";
"48";"3815";"48-3815";"2100000007042";"245.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"48";"12072";"48-12072";"2100000953875";"245.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31|584";
"49";"278";"49-278";"2101000020963";"175.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"49";"1992";"49-1992";"2101000020987";"215.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"49";"4502";"49-4502";"2102000039122";"65.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"22";
"49";"5422";"49-5422";"2100000288830";"175.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"277";
"49";"9441";"49-9441";"2100000815340";"215.000000";"55";"0.000000";"0.000000";"0.000000";"0.000000";"31|584";
"49";"9445";"49-9445";"2100000815333";"175.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"277|584";
