id_product;id_feature;id_feature_value;
"87";"58";"2409";
"87";"60";"2411";
"87";"68";"2419";
"87";"72";"2422";
"87";"75";"2425";
"87";"85";"2466";
"87";"91";"2473";
"87";"93";"2475";
"87";"99";"59857";
"87";"100";"59858";
"88";"1";"138";
"88";"8";"26";
"88";"9";"27";
"88";"10";"30";
"88";"11";"33";
"88";"13";"40";
"88";"14";"42";
"88";"16";"46";
"88";"17";"48";
"88";"32";"88";
"88";"36";"92";
"88";"47";"77";
"88";"48";"76";
"88";"49";"124";
"88";"54";"178";
"88";"58";"2409";
"88";"60";"2411";
"88";"72";"2422";
"88";"75";"2425";
"88";"85";"2466";
"88";"91";"2473";
"88";"99";"59951";
"88";"100";"59952";
"88";"101";"18518";
"88";"102";"18522";
"89";"1";"184";
"89";"8";"25";
"89";"9";"27";
"89";"10";"30";
"89";"11";"33";
"89";"13";"40";
"89";"14";"42";
"89";"18";"50";
"89";"32";"88";
"89";"39";"79";
"89";"47";"77";
"89";"48";"74";
"89";"49";"139";
"89";"54";"177";
"89";"58";"2409";
"89";"60";"2411";
"89";"75";"2425";
"89";"85";"2466";
"89";"91";"2473";
"89";"99";"60491";
"89";"100";"60492";
"90";"1";"135";
"90";"8";"25";
"90";"9";"27";
"90";"10";"30";
"90";"13";"40";
"90";"14";"42";
"90";"16";"46";
"90";"18";"50";
"90";"19";"52";
"90";"32";"88";
"90";"36";"92";
"90";"39";"79";
"90";"47";"77";
"90";"48";"74";
"90";"49";"124";
"90";"54";"177";
"90";"58";"2409";
"90";"60";"2411";
"90";"72";"2422";
"90";"85";"2466";
"90";"91";"2473";
"90";"99";"20965";
"90";"100";"20966";
"93";"1";"141";
"93";"8";"25";
"93";"9";"27";
"93";"10";"31";
"93";"13";"40";
"93";"14";"42";
"93";"16";"46";
"93";"18";"50";
"93";"32";"88";
"93";"36";"92";
"93";"46";"99";
"93";"47";"77";
"93";"48";"75";
"93";"49";"143";
"93";"54";"177";
"93";"58";"2409";
"93";"60";"2411";
"93";"71";"2423";
"93";"85";"2466";
"93";"87";"2467";
"93";"91";"2473";
"93";"98";"2479";
"93";"99";"65777";
"93";"100";"65778";
"93";"101";"18518";
"93";"122";"19584";
"95";"1";"135";
"95";"8";"25";
"95";"9";"18669";
"95";"10";"30";
"95";"13";"40";
"95";"17";"48";
"95";"18";"50";
"95";"19";"52";
"95";"32";"88";
"95";"36";"92";
"95";"39";"79";
"95";"48";"75";
"95";"49";"124";
"95";"54";"178";
"95";"58";"2409";
"95";"60";"2411";
"95";"72";"2422";
"95";"85";"2466";
"95";"86";"2468";
"95";"91";"2473";
"95";"98";"2479";
"95";"99";"64991";
"95";"100";"64992";
"95";"101";"18518";
"95";"102";"18615";
"95";"103";"18524";
"96";"1";"137";
"96";"8";"25";
"96";"9";"29";
"96";"10";"30";
"96";"13";"40";
"96";"14";"42";
"96";"16";"46";
"96";"18";"50";
"96";"32";"88";
"96";"36";"92";
"96";"39";"79";
"96";"47";"77";
"96";"48";"75";
"96";"54";"178";
"96";"58";"2409";
"96";"72";"2422";
"96";"75";"2425";
"96";"85";"2466";
"96";"86";"2468";
"96";"91";"2473";
"96";"98";"2479";
"96";"99";"21420";
"96";"100";"21421";
"97";"1";"123";
"97";"8";"25";
"97";"9";"18669";
"97";"10";"30";
"97";"13";"40";
"97";"16";"46";
"97";"18";"50";
"97";"32";"88";
"97";"36";"92";
"97";"48";"75";
"97";"49";"124";
"97";"54";"176";
"97";"58";"2409";
"97";"66";"2417";
"97";"68";"2419";
"97";"83";"2464";
"97";"85";"2466";
"97";"86";"2468";
"97";"88";"2469";
"97";"89";"2471";
"97";"91";"2473";
"97";"95";"2476";
"97";"98";"2479";
"97";"99";"65639";
"97";"100";"65640";
"97";"101";"18518";
"97";"102";"18521";
"97";"103";"18527";
"98";"1";"135";
"98";"8";"25";
"98";"9";"27";
"98";"10";"30";
"98";"13";"40";
"98";"16";"46";
"98";"32";"88";
"98";"48";"74";
"98";"49";"124";
"98";"54";"176";
"98";"58";"2409";
"98";"66";"2417";
"98";"71";"2423";
"98";"75";"2425";
"98";"83";"2464";
"98";"85";"2466";
"98";"86";"2468";
"98";"88";"2469";
"98";"89";"2471";
"98";"91";"2473";
"98";"98";"2479";
"98";"99";"60533";
"98";"100";"60534";
"99";"1";"4279";
"99";"8";"25";
"99";"9";"18669";
"99";"10";"30";
"99";"21";"56";
"99";"32";"87";
"99";"39";"79";
"99";"47";"77";
"99";"48";"74";
"99";"49";"146";
"99";"54";"178";
"99";"58";"2409";
"99";"60";"2411";
"99";"66";"2417";
"99";"67";"2418";
"99";"75";"2425";
"99";"83";"2464";
"99";"85";"2466";
"99";"88";"2469";
"99";"89";"2471";
"99";"91";"2473";
"99";"99";"57479";
"99";"100";"57480";
"99";"101";"18518";
"99";"102";"18521";
"99";"103";"18524";
"100";"1";"144";
"100";"9";"27";
"100";"10";"30";
"100";"16";"46";
"100";"23";"60";
"100";"32";"88";
"100";"49";"124";
"100";"58";"2409";
"100";"66";"2417";
"100";"68";"2419";
"100";"69";"2420";
"100";"83";"2464";
"100";"85";"2466";
"100";"88";"2469";
"100";"89";"2471";
"100";"91";"2473";
"100";"99";"66027";
"100";"100";"66028";
"101";"1";"130";
"101";"8";"25";
"101";"9";"27";
"101";"10";"30";
"101";"13";"40";
"101";"14";"42";
"101";"18";"50";
"101";"19";"52";
"101";"32";"88";
"101";"36";"92";
"101";"39";"79";
"101";"45";"98";
"101";"47";"77";
"101";"48";"74";
"101";"49";"124";
"101";"58";"2409";
"101";"66";"2417";
"101";"68";"2419";
"101";"69";"2420";
"101";"83";"2464";
"101";"85";"2466";
"101";"86";"2468";
"101";"88";"2469";
"101";"89";"2471";
"101";"91";"2473";
"101";"95";"2476";
"101";"98";"2479";
"101";"99";"50264";
"101";"100";"50265";
"102";"1";"168";
"102";"9";"18669";
"102";"10";"30";
"102";"13";"40";
"102";"16";"46";
"102";"48";"74";
"102";"49";"117";
"102";"54";"178";
"102";"58";"2409";
"102";"66";"2417";
"102";"67";"2418";
"102";"69";"2420";
"102";"83";"2464";
"102";"85";"2466";
"102";"88";"2469";
"102";"89";"2471";
"102";"91";"2473";
"102";"95";"2476";
"102";"98";"2479";
"102";"99";"67191";
"102";"100";"67192";
"102";"101";"18517";
"102";"102";"18615";
"102";"103";"18524";
"103";"1";"138";
"103";"8";"25";
"103";"9";"27";
"103";"10";"30";
"103";"13";"40";
"103";"14";"42";
"103";"16";"46";
"103";"17";"48";
"103";"32";"88";
"103";"36";"92";
"103";"39";"79";
"103";"45";"98";
"103";"47";"77";
"103";"48";"75";
"103";"49";"115";
"103";"58";"2409";
"103";"60";"2411";
"103";"66";"2417";
"103";"68";"2419";
"103";"72";"2422";
"103";"74";"2427";
"103";"75";"2425";
"103";"83";"2464";
"103";"85";"2466";
"103";"88";"2469";
"103";"89";"2471";
"103";"91";"2473";
"103";"99";"36776";
"103";"100";"36777";
"104";"1";"4279";
"104";"8";"25";
"104";"9";"27";
"104";"10";"30";
"104";"11";"32";
"104";"13";"40";
"104";"14";"42";
"104";"17";"48";
"104";"18";"50";
"104";"32";"88";
"104";"36";"92";
"104";"39";"79";
"104";"45";"98";
"104";"47";"77";
"104";"48";"75";
"104";"49";"18509";
"104";"54";"177";
"104";"58";"2409";
"104";"60";"2411";
"104";"66";"2417";
"104";"68";"2419";
"104";"72";"2422";
"104";"74";"2427";
"104";"75";"2425";
"104";"83";"2464";
"104";"85";"2466";
"104";"86";"2468";
"104";"88";"2469";
"104";"89";"2471";
"104";"91";"2473";
"104";"99";"65713";
"104";"100";"65714";
"104";"101";"18518";
"104";"122";"19584";
"105";"1";"187";
"105";"8";"25";
"105";"9";"28";
"105";"10";"30";
"105";"13";"40";
"105";"14";"42";
"105";"17";"48";
"105";"19";"52";
"105";"32";"88";
"105";"36";"92";
"105";"45";"98";
"105";"47";"77";
"105";"48";"74";
"105";"58";"2409";
"105";"66";"2417";
"105";"68";"2419";
"105";"83";"2464";
"105";"85";"2466";
"105";"88";"2469";
"105";"89";"2471";
"105";"91";"2473";
"105";"95";"2476";
"105";"99";"63570";
"105";"100";"63571";
"106";"1";"132";
"106";"8";"25";
"106";"9";"27";
"106";"10";"30";
"106";"11";"32";
"106";"13";"40";
"106";"16";"46";
"106";"17";"48";
"106";"32";"88";
"106";"39";"79";
"106";"47";"77";
"106";"48";"75";
"106";"49";"139";
"106";"54";"177";
"106";"58";"2409";
"106";"59";"2410";
"106";"66";"2417";
"106";"68";"2419";
"106";"83";"2464";
"106";"85";"2466";
"106";"88";"2469";
"106";"89";"2471";
"106";"91";"2473";
"106";"99";"67543";
"106";"100";"67544";
"106";"101";"22390";
"107";"1";"18533";
"107";"48";"75";
"107";"54";"176";
"107";"58";"2409";
"107";"60";"2411";
"107";"68";"2419";
"107";"76";"2424";
"107";"85";"2466";
"107";"86";"2468";
"107";"91";"2473";
"107";"96";"2478";
"107";"99";"35108";
"107";"100";"35109";
"108";"1";"185";
"108";"8";"25";
"108";"9";"27";
"108";"10";"30";
"108";"13";"40";
"108";"16";"46";
"108";"18";"50";
"108";"21";"56";
"108";"39";"79";
"108";"47";"77";
"108";"48";"75";
"108";"49";"115";
"108";"54";"177";
"108";"58";"2409";
"108";"60";"2411";
"108";"66";"2417";
"108";"73";"2428";
"108";"74";"2427";
"108";"75";"2425";
"108";"85";"2466";
"108";"86";"2468";
"108";"91";"2473";
"108";"96";"2478";
"108";"99";"58041";
"108";"100";"58042";
"109";"1";"134";
"109";"8";"25";
"109";"9";"28";
"109";"10";"30";
"109";"13";"40";
"109";"17";"48";
"109";"18";"50";
"109";"19";"52";
"109";"32";"88";
"109";"36";"92";
"109";"39";"79";
"109";"47";"77";
"109";"48";"75";
"109";"49";"117";
"109";"54";"177";
"109";"58";"2409";
"109";"73";"2428";
"109";"75";"2425";
"109";"85";"2466";
"109";"86";"2468";
"109";"91";"2473";
"109";"95";"2476";
"109";"96";"2478";
"109";"99";"59841";
"109";"100";"59842";
"109";"101";"18518";
"110";"1";"125";
"110";"8";"25";
"110";"9";"27";
"110";"10";"30";
"110";"13";"40";
"110";"14";"42";
"110";"16";"46";
"110";"18";"50";
"110";"21";"56";
"110";"32";"88";
"110";"36";"92";
"110";"39";"79";
"110";"45";"98";
"110";"47";"77";
"110";"48";"74";
"110";"49";"117";
"110";"54";"177";
"110";"58";"2409";
"110";"60";"2411";
"110";"68";"2419";
"110";"73";"2428";
"110";"75";"2425";
"110";"76";"2424";
"110";"82";"2465";
"110";"85";"2466";
"110";"86";"2468";
"110";"91";"2473";
"110";"95";"2476";
"110";"99";"61077";
"110";"100";"61078";
"111";"1";"184";
"111";"8";"25";
"111";"9";"18669";
"111";"10";"30";
"111";"13";"40";
"111";"16";"46";
"111";"17";"48";
"111";"18";"50";
"111";"19";"52";
"111";"32";"88";
"111";"48";"75";
"111";"49";"117";
"111";"54";"177";
"111";"85";"2466";
"111";"91";"2473";
"111";"101";"18518";
"111";"102";"18522";
"111";"103";"22186";
"112";"1";"121";
"112";"8";"25";
"112";"9";"28";
"112";"10";"30";
"112";"13";"40";
"112";"16";"46";
"112";"17";"48";
"112";"18";"50";
"112";"32";"88";
"112";"36";"92";
"112";"45";"98";
"112";"46";"99";
"112";"47";"77";
"112";"48";"76";
"112";"58";"2409";
"112";"60";"2411";
"112";"74";"2427";
"112";"75";"2425";
"112";"85";"2466";
"112";"86";"2468";
"112";"91";"2473";
"112";"96";"2478";
"112";"99";"59883";
"112";"100";"59884";
"113";"1";"142";
"113";"8";"25";
"113";"9";"18614";
"113";"10";"30";
"113";"11";"33";
"113";"13";"40";
"113";"16";"46";
"113";"17";"48";
"113";"18";"50";
"113";"19";"52";
"113";"32";"88";
"113";"36";"92";
"113";"39";"79";
"113";"47";"77";
"113";"48";"76";
"113";"49";"6081";
"113";"54";"177";
"113";"58";"2409";
"113";"59";"2410";
"113";"60";"2411";
"113";"66";"2417";
"113";"72";"2422";
"113";"73";"2428";
"113";"75";"2425";
"113";"85";"2466";
"113";"86";"2468";
"113";"89";"2471";
"113";"91";"2473";
"113";"96";"2478";
"113";"99";"57655";
"113";"100";"57656";
"113";"101";"18518";
"113";"102";"18615";
"113";"103";"22186";
"114";"1";"123";
"114";"8";"25";
"114";"9";"27";
"114";"10";"30";
"114";"11";"32";
"114";"32";"88";
"114";"36";"92";
"114";"48";"74";
"114";"49";"124";
"114";"54";"177";
"114";"58";"2409";
"114";"85";"2466";
"114";"91";"2473";
"114";"96";"2478";
"114";"99";"20274";
"114";"100";"20275";
"115";"1";"132";
"115";"8";"25";
"115";"9";"27";
"115";"10";"30";
"115";"19";"52";
"115";"36";"92";
"115";"39";"79";
"115";"45";"98";
"115";"49";"133";
"115";"54";"176";
"115";"58";"2409";
"115";"60";"2411";
"115";"67";"2418";
"115";"76";"2424";
"115";"85";"2466";
"115";"86";"2468";
"115";"91";"2473";
"115";"95";"2476";
"115";"96";"2478";
"115";"99";"60701";
"115";"100";"60702";
"116";"1";"134";
"116";"9";"18669";
"116";"10";"30";
"116";"13";"40";
"116";"14";"42";
"116";"16";"46";
"116";"17";"48";
"116";"18";"50";
"116";"19";"52";
"116";"47";"77";
"116";"48";"74";
"116";"49";"117";
"116";"54";"177";
"116";"58";"2409";
"116";"85";"2466";
"116";"91";"2473";
"116";"99";"60847";
"116";"100";"60848";
"116";"101";"18518";
"125";"99";"4562";
"125";"100";"21539";
"137";"100";"22400";
"335";"8";"25";
"335";"9";"27";
"335";"10";"30";
"335";"13";"40";
"335";"14";"42";
"335";"16";"46";
"335";"17";"48";
"335";"18";"50";
"335";"21";"56";
"335";"32";"87";
"335";"36";"92";
"335";"39";"79";
"335";"41";"94";
"335";"47";"77";
"335";"48";"75";
"335";"66";"2417";
"335";"73";"2428";
"335";"75";"2425";
"335";"76";"2424";
"335";"82";"2465";
"335";"83";"2464";
"335";"88";"2469";
"335";"89";"2471";
"335";"90";"2470";
"335";"99";"50122";
"335";"100";"50123";
"336";"1";"125";
"336";"8";"25";
"336";"9";"29";
"336";"10";"30";
"336";"13";"40";
"336";"16";"46";
"336";"17";"48";
"336";"21";"56";
"336";"39";"79";
"336";"41";"94";
"336";"47";"77";
"336";"48";"75";
"336";"49";"117";
"336";"54";"178";
"336";"66";"2417";
"336";"75";"2425";
"336";"80";"2448";
"336";"82";"2465";
"336";"83";"2464";
"336";"88";"2469";
"336";"90";"2470";
"336";"98";"2479";
"336";"99";"54915";
"336";"100";"54916";
"336";"101";"18518";
"336";"102";"18532";
"336";"103";"18527";
"339";"8";"26";
"339";"9";"28";
"339";"10";"30";
"339";"32";"87";
"339";"47";"77";
"339";"48";"76";
"339";"57";"2408";
"339";"66";"2417";
"339";"69";"2420";
"339";"82";"2465";
"339";"83";"2464";
"339";"86";"2468";
"339";"87";"2467";
"339";"88";"2469";
"339";"95";"2476";
"339";"99";"66697";
"339";"100";"66698";
"340";"1";"136";
"340";"8";"26";
"340";"10";"31";
"340";"11";"33";
"340";"13";"40";
"340";"17";"48";
"340";"18";"50";
"340";"32";"87";
"340";"39";"80";
"340";"46";"99";
"340";"48";"75";
"340";"54";"178";
"340";"91";"2473";
"340";"95";"2476";
"340";"99";"67173";
"340";"100";"67174";
"340";"101";"18518";
"340";"102";"18522";
"341";"1";"18533";
"341";"49";"117";
"341";"75";"2425";
"341";"77";"2430";
"341";"78";"2432";
"341";"80";"2433";
"341";"81";"2429";
"341";"85";"2466";
"341";"86";"2468";
"341";"87";"2467";
"341";"90";"2470";
"341";"91";"2473";
"341";"95";"2476";
"341";"98";"2479";
"341";"99";"59437";
"341";"100";"59438";
"351";"99";"28102";
"351";"100";"42745";
"353";"99";"28104";
"353";"100";"42747";
"365";"99";"28103";
"365";"100";"42746";
"366";"99";"42453";
"366";"100";"42454";
"367";"99";"25115";
"367";"100";"25116";
"386";"99";"4750";
"386";"100";"21541";
"387";"99";"4751";
"387";"100";"21540";
"389";"99";"4753";
"390";"99";"4754";
"391";"99";"4755";
"392";"99";"4756";
"393";"99";"4757";
"394";"99";"4758";
"395";"99";"4759";
"396";"99";"4760";
"397";"99";"4761";
"398";"99";"4762";
"399";"99";"4763";
"400";"99";"4764";
"401";"99";"4765";
"439";"100";"21652";
"441";"99";"4804";
"441";"100";"21555";
"442";"1";"145";
"442";"8";"25";
"442";"9";"28";
"442";"10";"30";
"442";"39";"79";
"442";"56";"2407";
"442";"99";"30113";
"442";"100";"30114";
"443";"8";"25";
"443";"9";"27";
"443";"10";"30";
"443";"13";"40";
"443";"14";"42";
"443";"16";"46";
"443";"17";"48";
"443";"21";"56";
"443";"32";"87";
"443";"39";"79";
"443";"41";"94";
"443";"47";"77";
"443";"48";"75";
"443";"66";"2417";
"443";"73";"2428";
"443";"75";"2425";
"443";"76";"2424";
"443";"82";"2465";
"443";"83";"2464";
"443";"85";"2466";
"443";"88";"2469";
"443";"89";"2471";
"443";"90";"2470";
"443";"99";"55414";
"443";"100";"55415";
"446";"8";"25";
"446";"9";"27";
"446";"10";"30";
"446";"17";"48";
"446";"19";"52";
"446";"21";"56";
"446";"23";"60";
"446";"36";"92";
"446";"39";"79";
"446";"47";"77";
"446";"48";"74";
"446";"66";"2417";
"446";"69";"2420";
"446";"83";"2464";
"446";"86";"2468";
"446";"90";"2470";
"446";"91";"2473";
"446";"99";"35335";
"446";"100";"35336";
"449";"1";"138";
"449";"8";"25";
"449";"9";"27";
"449";"10";"30";
"449";"11";"33";
"449";"13";"40";
"449";"14";"42";
"449";"16";"46";
"449";"18";"50";
"449";"32";"88";
"449";"36";"92";
"449";"39";"79";
"449";"47";"77";
"449";"48";"75";
"449";"49";"139";
"449";"54";"177";
"449";"58";"2409";
"449";"60";"2411";
"449";"72";"2422";
"449";"75";"2425";
"449";"85";"2466";
"449";"91";"2473";
"449";"99";"57573";
"449";"100";"57574";
"450";"1";"135";
"450";"8";"25";
"450";"9";"27";
"450";"10";"30";
"450";"13";"40";
"450";"14";"42";
"450";"16";"46";
"450";"18";"50";
"450";"19";"52";
"450";"32";"88";
"450";"36";"92";
"450";"39";"79";
"450";"47";"77";
"450";"48";"74";
"450";"49";"124";
"450";"54";"177";
"450";"58";"2409";
"450";"60";"2411";
"450";"85";"2466";
"450";"91";"2473";
"450";"99";"65709";
"450";"100";"65710";
"452";"1";"134";
"452";"8";"25";
"452";"9";"18669";
"452";"10";"30";
"452";"13";"40";
"452";"19";"52";
"452";"21";"56";
"452";"23";"60";
"452";"32";"87";
"452";"39";"79";
"452";"45";"98";
"452";"47";"78";
"452";"48";"75";
"452";"49";"13125";
"452";"54";"177";
"452";"66";"2417";
"452";"80";"2445";
"452";"86";"2468";
"452";"98";"2479";
"452";"99";"49044";
"452";"100";"49045";
"452";"101";"18518";
"452";"102";"18532";
"454";"1";"135";
"454";"9";"27";
"454";"10";"30";
"454";"32";"87";
"454";"46";"99";
"454";"47";"77";
"454";"48";"76";
"454";"49";"143";
"454";"57";"2408";
"454";"69";"2420";
"454";"83";"2464";
"454";"84";"2463";
"454";"86";"2468";
"454";"87";"2467";
"454";"91";"2473";
"454";"95";"2476";
"454";"96";"2478";
"454";"99";"59573";
"454";"100";"59574";
"455";"1";"4279";
"455";"9";"18669";
"455";"10";"30";
"455";"32";"87";
"455";"46";"99";
"455";"47";"77";
"455";"48";"74";
"455";"49";"139";
"455";"54";"177";
"455";"57";"2408";
"455";"66";"2417";
"455";"69";"2420";
"455";"86";"2468";
"455";"87";"2467";
"455";"91";"2473";
"455";"95";"2476";
"455";"96";"2478";
"455";"99";"66305";
"455";"100";"66306";
"455";"101";"18518";
"455";"102";"18615";
"455";"103";"18526";
"458";"56";"2407";
"458";"77";"2430";
"458";"80";"2439";
"458";"81";"2429";
"458";"85";"2466";
"458";"99";"37488";
"458";"100";"37489";
"459";"1";"116";
"459";"9";"27";
"459";"10";"30";
"459";"13";"40";
"459";"14";"42";
"459";"17";"48";
"459";"19";"52";
"459";"21";"56";
"459";"39";"79";
"459";"46";"99";
"459";"47";"77";
"459";"48";"75";
"459";"49";"117";
"459";"66";"2417";
"459";"67";"2418";
"459";"69";"2420";
"459";"75";"2425";
"459";"76";"2424";
"459";"80";"2441";
"459";"81";"2429";
"459";"84";"2463";
"459";"85";"2466";
"459";"88";"2469";
"459";"89";"2471";
"459";"95";"2476";
"459";"99";"14394";
"459";"100";"14395";
"460";"1";"123";
"460";"8";"25";
"460";"9";"27";
"460";"10";"30";
"460";"11";"32";
"460";"13";"40";
"460";"16";"46";
"460";"21";"56";
"460";"39";"79";
"460";"41";"94";
"460";"47";"77";
"460";"48";"75";
"460";"49";"124";
"460";"54";"178";
"460";"66";"2417";
"460";"75";"2425";
"460";"83";"2464";
"460";"86";"2468";
"460";"87";"2467";
"460";"90";"2470";
"460";"91";"2473";
"460";"99";"67181";
"460";"100";"67182";
"461";"1";"141";
"461";"54";"177";
"461";"56";"2407";
"461";"66";"2417";
"461";"67";"2418";
"461";"69";"2420";
"461";"80";"2443";
"461";"85";"2466";
"461";"86";"2468";
"461";"99";"41849";
"461";"100";"41850";
"461";"101";"18518";
"461";"102";"18522";
"462";"99";"33488";
"462";"100";"33489";
"465";"60";"2411";
"465";"85";"2466";
"465";"99";"42497";
"465";"100";"42498";
"466";"99";"42501";
"466";"100";"42502";
"467";"1";"15";
"467";"49";"13125";
"467";"54";"177";
"467";"66";"2417";
"467";"78";"2432";
"467";"80";"2444";
"467";"81";"2429";
"467";"99";"64204";
"467";"100";"64205";
"467";"101";"18518";
"467";"102";"18522";
"468";"1";"33132";
"468";"9";"27";
"468";"49";"18507";
"468";"54";"178";
"468";"56";"2407";
"468";"67";"2418";
"468";"85";"2466";
"468";"99";"45454";
"468";"100";"45455";
"468";"101";"18518";
"468";"102";"22451";
"469";"56";"2407";
"469";"86";"2468";
"469";"87";"2467";
"469";"99";"30008";
"469";"100";"30009";
"470";"1";"181";
"470";"54";"177";
"470";"56";"2407";
"470";"66";"2417";
"470";"67";"2418";
"470";"70";"2421";
"470";"80";"2436";
"470";"86";"2468";
"470";"87";"2467";
"470";"95";"2476";
"470";"99";"45977";
"470";"100";"45978";
"470";"101";"22388";
"470";"102";"18522";
"471";"1";"168";
"471";"9";"18669";
"471";"48";"76";
"471";"54";"177";
"471";"56";"2407";
"471";"67";"2418";
"471";"70";"2421";
"471";"80";"2436";
"471";"86";"2468";
"471";"87";"2467";
"471";"95";"2476";
"471";"99";"45981";
"471";"100";"45982";
"472";"1";"187";
"472";"49";"6206";
"472";"54";"176";
"472";"56";"2407";
"472";"80";"2443";
"472";"99";"63276";
"472";"100";"63277";
"472";"101";"18518";
"472";"102";"18522";
"473";"1";"33132";
"473";"9";"29";
"473";"54";"178";
"473";"56";"2407";
"473";"67";"2418";
"473";"77";"2430";
"473";"78";"2432";
"473";"80";"2438";
"473";"81";"2429";
"473";"86";"2468";
"473";"91";"2473";
"473";"99";"42317";
"473";"100";"42318";
"473";"101";"18518";
"473";"102";"18522";
"474";"1";"32597";
"474";"9";"29";
"474";"56";"2407";
"474";"80";"2450";
"474";"99";"42321";
"474";"100";"42322";
"474";"101";"18518";
"474";"102";"18522";
"475";"56";"2407";
"475";"99";"59204";
"475";"100";"59205";
"479";"1";"18861";
"479";"49";"18507";
"479";"54";"177";
"479";"56";"2407";
"479";"80";"2436";
"479";"99";"36497";
"479";"100";"36498";
"479";"101";"18518";
"480";"56";"2407";
"480";"85";"2466";
"480";"99";"29955";
"480";"100";"29956";
"481";"56";"2407";
"481";"85";"2466";
"481";"99";"29914";
"481";"100";"29915";
"482";"56";"2407";
"482";"99";"29920";
"482";"100";"29921";
"483";"56";"2407";
"483";"99";"30026";
"483";"100";"30027";
"484";"56";"2407";
"484";"67";"2418";
"484";"77";"2430";
"484";"80";"2454";
"484";"81";"2429";
"484";"85";"2466";
"484";"99";"59206";
"484";"100";"59207";
"486";"56";"2407";
"486";"99";"59208";
"486";"100";"59209";
"487";"56";"2407";
"487";"69";"2420";
"487";"77";"2430";
"487";"80";"2436";
"487";"81";"2429";
"487";"86";"2468";
"487";"87";"2467";
"487";"98";"2479";
"487";"99";"59210";
"487";"100";"59211";
"489";"1";"33132";
"489";"54";"177";
"489";"56";"2407";
"489";"80";"2448";
"489";"99";"44334";
"489";"100";"44335";
"489";"101";"18518";
"489";"102";"18522";
"490";"56";"2407";
"490";"99";"37057";
"490";"100";"37058";
"491";"1";"171";
"491";"49";"6206";
"491";"54";"178";
"491";"56";"2407";
"491";"80";"2439";
"491";"99";"50006";
"491";"100";"50007";
"491";"101";"18518";
"491";"102";"18522";
"492";"1";"33132";
"492";"54";"177";
"492";"56";"2407";
"492";"80";"2448";
"492";"99";"41869";
"492";"100";"41870";
"492";"101";"18518";
"492";"102";"18522";
"495";"56";"2407";
"495";"80";"2450";
"495";"81";"2429";
"495";"85";"2466";
"495";"95";"2476";
"495";"99";"30105";
"495";"100";"30106";
"496";"56";"2407";
"496";"67";"2418";
"496";"80";"2450";
"496";"81";"2429";
"496";"85";"2466";
"496";"95";"2476";
"496";"99";"30073";
"496";"100";"30074";
"497";"56";"2407";
"497";"80";"2450";
"497";"81";"2429";
"497";"85";"2466";
"497";"95";"2476";
"497";"99";"30048";
"497";"100";"30049";
"498";"56";"2407";
"498";"80";"2450";
"498";"81";"2429";
"498";"85";"2466";
"498";"95";"2476";
"498";"99";"30052";
"498";"100";"30053";
"499";"56";"2407";
"499";"77";"2430";
"499";"80";"2445";
"499";"81";"2429";
"499";"99";"59212";
"499";"100";"59213";
"501";"56";"2407";
"501";"99";"30197";
"501";"100";"30198";
"502";"56";"2407";
"502";"99";"30133";
"502";"100";"30134";
"503";"1";"33132";
"503";"9";"29";
"503";"56";"2407";
"503";"80";"2442";
"503";"99";"40844";
"503";"100";"40845";
"503";"101";"18517";
"503";"102";"18522";
"504";"56";"2407";
"504";"99";"29878";
"504";"100";"29879";
"505";"1";"2494";
"505";"49";"18506";
"505";"54";"176";
"505";"56";"2407";
"505";"67";"2418";
"505";"80";"2436";
"505";"81";"2429";
"505";"85";"2466";
