id_product;id_image;position;cover;
"3564";"19037";"7";"1";
"3565";"18228";"1";"";
"3565";"18227";"2";"";
"3565";"18269";"3";"1";
"3565";"18270";"4";"";
"3566";"18933";"1";"";
"3566";"18934";"2";"1";
"3567";"18232";"1";"";
"3567";"18233";"2";"";
"3567";"18248";"3";"1";
"3567";"18249";"4";"";
"3567";"18250";"5";"";
"3567";"18251";"6";"";
"3568";"18236";"1";"1";
"3568";"18235";"2";"";
"3568";"18234";"3";"";
"3568";"18245";"4";"";
"3568";"18246";"5";"";
"3568";"18247";"6";"";
"3569";"18237";"1";"";
"3569";"18238";"2";"";
"3569";"18252";"3";"";
"3569";"18253";"4";"";
"3569";"18254";"5";"1";
"3569";"18255";"6";"";
"3570";"18272";"1";"";
"3570";"18271";"2";"1";
"3570";"18350";"3";"";
"3571";"18507";"1";"";
"3571";"18508";"2";"";
"3571";"18779";"3";"1";
"3572";"18285";"1";"";
"3572";"18593";"2";"";
"3572";"18594";"3";"1";
"3572";"18595";"4";"";
"3573";"18353";"1";"";
"3573";"18352";"2";"";
"3573";"18351";"3";"1";
"3573";"18430";"4";"";
"3573";"18433";"5";"";
"3573";"18434";"6";"";
"3574";"18355";"1";"1";
"3574";"18354";"2";"";
"3574";"18437";"3";"";
"3574";"18438";"4";"";
"3574";"18439";"5";"";
"3574";"18440";"6";"";
"3574";"18441";"7";"";
"3575";"18357";"1";"";
"3575";"18358";"2";"";
"3575";"18416";"3";"";
"3575";"18417";"4";"";
"3575";"18418";"5";"";
"3575";"18419";"6";"1";
"3575";"18420";"7";"";
"3575";"18421";"8";"";
"3575";"18976";"9";"";
"3575";"18977";"10";"";
"3575";"18978";"11";"";
"3576";"18404";"1";"";
"3576";"18405";"2";"";
"3576";"18406";"3";"";
"3576";"18407";"4";"";
"3576";"18408";"5";"1";
"3576";"18409";"6";"";
"3576";"18777";"7";"";
"3577";"18360";"1";"1";
"3577";"18359";"2";"";
"3577";"18361";"3";"";
"3577";"18410";"4";"";
"3577";"18411";"5";"";
"3577";"18412";"6";"";
"3577";"18415";"7";"";
"3577";"18949";"8";"";
"3577";"18950";"9";"";
"3578";"18363";"1";"";
"3578";"18362";"2";"";
"3578";"18442";"3";"1";
"3578";"18443";"4";"";
"3578";"18444";"5";"";
"3579";"18365";"1";"";
"3579";"18445";"2";"";
"3579";"18446";"3";"";
"3579";"18447";"4";"";
"3579";"18448";"5";"1";
"3579";"18449";"6";"";
"3579";"18450";"7";"";
"3579";"19389";"8";"";
"3580";"18367";"1";"";
"3580";"18366";"2";"";
"3580";"18451";"3";"";
"3580";"18453";"4";"";
"3580";"18454";"5";"1";
"3581";"18369";"1";"";
"3581";"18368";"2";"";
"3581";"18465";"3";"";
"3581";"18466";"4";"";
"3581";"18467";"5";"";
"3581";"18468";"6";"";
"3581";"18469";"7";"1";
"3581";"18470";"8";"";
"3581";"18471";"9";"";
"3582";"18370";"1";"1";
"3582";"18371";"2";"";
"3583";"18373";"1";"";
"3583";"18372";"2";"";
"3583";"18564";"3";"";
"3583";"18565";"4";"";
"3583";"18566";"5";"";
"3583";"18567";"6";"1";
"3583";"18568";"7";"";
"3584";"18374";"1";"1";
"3584";"18375";"2";"";
"3584";"18596";"3";"";
"3584";"18597";"4";"";
"3585";"18376";"1";"";
"3585";"18377";"2";"";
"3585";"18551";"3";"";
"3585";"18552";"4";"1";
"3585";"18553";"5";"";
"3585";"18554";"6";"";
"3585";"18555";"7";"";
"3585";"18556";"8";"";
"3586";"18380";"1";"";
"3586";"18586";"2";"";
"3586";"18587";"3";"1";
"3586";"18588";"4";"";
"3586";"18589";"5";"";
"3586";"18590";"6";"";
"3587";"18382";"1";"";
"3587";"18381";"2";"";
"3587";"18576";"3";"";
"3587";"18577";"4";"";
"3587";"18578";"5";"1";
"3587";"18579";"6";"";
"3588";"18384";"1";"";
"3588";"18383";"2";"";
"3588";"18580";"3";"1";
"3588";"18581";"4";"";
"3588";"18582";"5";"";
"3588";"18583";"6";"";
"3589";"18435";"1";"";
"3589";"18436";"2";"";
"3589";"18601";"3";"";
"3589";"18602";"4";"";
"3589";"18603";"5";"1";
"3590";"18455";"1";"";
"3590";"18457";"2";"1";
"3590";"18456";"3";"";
"3590";"18605";"4";"";
"3590";"18606";"5";"";
"3591";"18459";"1";"";
"3591";"18458";"2";"1";
"3591";"18604";"3";"";
"3592";"18461";"1";"1";
"3592";"18460";"2";"";
"3592";"18569";"3";"";
"3592";"18570";"4";"";
"3592";"18571";"5";"";
"3593";"18463";"1";"1";
"3593";"18462";"2";"";
"3593";"18562";"3";"";
"3593";"18563";"4";"";
"3594";"18478";"1";"1";
"3594";"18479";"2";"";
"3594";"18489";"3";"";
"3594";"18490";"4";"";
"3595";"18480";"1";"";
"3595";"18492";"2";"";
"3595";"18493";"3";"1";
"3595";"18494";"4";"";
"3595";"18495";"5";"";
"3595";"18496";"6";"";
"3595";"18497";"7";"";
"3596";"18482";"1";"";
"3596";"18483";"2";"";
"3596";"18498";"3";"1";
"3596";"18499";"4";"";
"3597";"18485";"1";"";
"3597";"18484";"2";"";
"3597";"18500";"3";"";
"3597";"18501";"4";"";
"3597";"18502";"5";"1";
"3597";"18503";"6";"";
"3597";"18504";"7";"";
"3598";"18486";"1";"";
"3598";"18488";"2";"";
"3598";"18487";"3";"";
"3598";"18505";"4";"";
"3598";"18506";"5";"1";
"3599";"18509";"1";"1";
"3599";"18510";"2";"";
"3600";"18512";"1";"";
"3600";"18511";"2";"1";
"3600";"18557";"3";"";
"3600";"18558";"4";"";
"3600";"18559";"5";"";
"3600";"18560";"6";"";
"3600";"18561";"7";"";
"3601";"18514";"1";"";
"3601";"18513";"2";"";
"3601";"18584";"3";"1";
"3601";"18585";"4";"";
"3602";"18515";"1";"";
"3602";"18610";"2";"1";
"3602";"18611";"3";"";
"3602";"18612";"4";"";
"3603";"18519";"1";"";
"3603";"18518";"2";"1";
"3603";"18607";"3";"";
"3603";"18608";"4";"";
"3603";"18609";"5";"";
"3604";"18521";"1";"";
"3604";"18520";"2";"1";
"3604";"18598";"3";"";
"3604";"18599";"4";"";
"3604";"18600";"5";"";
"3606";"18522";"1";"";
"3606";"18523";"2";"";
"3606";"18524";"3";"";
"3606";"18545";"4";"";
"3606";"18546";"5";"";
"3606";"18547";"6";"";
"3606";"18548";"7";"1";
"3606";"18549";"8";"";
"3606";"18550";"9";"";
"3607";"18526";"1";"";
"3607";"18540";"2";"";
"3607";"18541";"3";"";
"3607";"18542";"4";"1";
"3607";"18543";"5";"";
"3607";"18544";"6";"";
"3608";"18529";"1";"";
"3608";"18528";"2";"";
"3608";"18591";"3";"1";
"3608";"18592";"4";"";
"3609";"18530";"1";"";
"3609";"18572";"2";"";
"3609";"18573";"3";"";
"3609";"18574";"4";"1";
"3609";"18575";"5";"";
"3610";"18533";"1";"";
"3610";"18532";"2";"";
"3610";"19019";"3";"";
"3610";"19020";"4";"1";
"3610";"19021";"5";"";
"3610";"19022";"6";"";
"3611";"18534";"1";"";
"3611";"18615";"2";"";
"3611";"18616";"3";"";
"3611";"18617";"4";"";
"3611";"18618";"5";"";
"3611";"18619";"6";"";
"3611";"18620";"7";"";
"3611";"18621";"8";"1";
"3611";"18795";"9";"";
"3612";"18537";"1";"";
"3612";"18536";"2";"";
"3612";"19007";"3";"";
"3612";"19008";"4";"";
"3612";"19009";"5";"1";
"3613";"18994";"1";"";
"3613";"18995";"2";"1";
"3613";"18996";"3";"";
"3613";"18997";"4";"";
"3614";"18614";"1";"";
"3614";"18665";"2";"";
"3614";"18666";"3";"";
"3614";"18667";"4";"1";
"3615";"18623";"1";"1";
"3616";"18624";"1";"1";
"3617";"18625";"1";"1";
"3618";"18626";"1";"1";
"3619";"18628";"1";"1";
"3619";"18627";"2";"";
"3620";"18629";"1";"1";
"3620";"18630";"2";"";
"3621";"18632";"1";"1";
"3621";"18631";"2";"";
"3623";"18635";"1";"";
"3623";"18634";"2";"";
"3623";"18658";"3";"";
"3623";"18659";"4";"";
"3623";"18660";"5";"1";
"3623";"18661";"6";"";
"3623";"18662";"7";"";
"3623";"18819";"8";"";
"3624";"18636";"1";"1";
"3624";"18822";"2";"";
"3625";"18640";"1";"";
"3625";"18639";"2";"";
"3625";"20050";"3";"1";
"3625";"20051";"4";"";
"3625";"20052";"5";"";
"3626";"18641";"1";"1";
"3626";"18643";"2";"";
"3626";"18642";"3";"";
"3627";"18645";"1";"";
"3627";"18646";"2";"";
"3627";"18644";"3";"";
"3627";"18818";"4";"";
"3627";"18870";"5";"1";
"3627";"19035";"6";"";
"3628";"18648";"1";"";
"3628";"18647";"2";"";
"3628";"19115";"3";"1";
"3628";"19116";"4";"";
"3628";"19117";"5";"";
"3629";"18649";"1";"";
"3629";"18650";"2";"";
"3629";"18663";"3";"1";
"3629";"18664";"4";"";
"3630";"18651";"1";"";
"3630";"18652";"2";"";
"3630";"18930";"3";"";
"3630";"19132";"4";"1";
"3631";"18653";"1";"1";
"3631";"18654";"2";"";
"3631";"18655";"3";"";
"3632";"18657";"1";"";
"3632";"18656";"2";"1";
"3633";"18668";"1";"";
"3633";"18669";"2";"";
"3633";"18670";"3";"1";
"3633";"18671";"4";"";
"3633";"18672";"5";"";
"3634";"18673";"1";"1";
"3634";"18674";"2";"";
"3634";"18675";"3";"";
"3634";"18676";"4";"";
"3634";"18677";"5";"";
"3635";"18679";"1";"1";
"3635";"18678";"2";"";
"3636";"18680";"1";"1";
"3637";"18682";"1";"1";
"3637";"18683";"2";"";
"3638";"18686";"1";"1";
"3638";"18685";"2";"";
"3639";"18687";"1";"1";
"3639";"18688";"2";"";
"3640";"18689";"1";"1";
"3640";"18690";"2";"";
"3641";"18691";"1";"1";
"3642";"18692";"1";"";
"3642";"18693";"2";"";
"3642";"18714";"3";"";
"3642";"18715";"4";"";
"3642";"18716";"5";"";
"3642";"18717";"6";"";
"3642";"18718";"7";"1";
"3643";"18694";"1";"";
"3643";"18695";"2";"";
"3643";"18719";"3";"";
"3643";"18720";"4";"";
"3643";"18721";"5";"";
"3643";"18722";"6";"";
"3643";"18723";"7";"1";
"3644";"18696";"1";"";
"3644";"18697";"2";"";
"3644";"18724";"3";"";
"3644";"18725";"4";"1";
"3645";"18698";"1";"";
"3645";"18699";"2";"";
"3645";"18726";"3";"";
"3645";"18727";"4";"1";
"3646";"18700";"1";"";
"3646";"18701";"2";"";
"3646";"18728";"3";"1";
"3646";"18729";"4";"";
"3647";"18703";"1";"";
"3647";"18702";"2";"";
"3647";"18730";"3";"";
"3647";"18731";"4";"1";
"3647";"18732";"5";"";
"3648";"18704";"1";"";
"3648";"18705";"2";"";
"3648";"18733";"3";"1";
"3648";"18734";"4";"";
"3648";"18735";"5";"";
"3648";"18736";"6";"";
"3649";"18706";"1";"1";
"3649";"19336";"2";"";
"3649";"18707";"3";"";
"3649";"18737";"4";"";
"3649";"18738";"5";"";
"3650";"18709";"1";"1";
"3650";"18708";"2";"";
"3651";"19335";"1";"1";
"3651";"18710";"2";"";
"3651";"18711";"3";"";
"3651";"18827";"4";"";
"3651";"18828";"5";"";
"3651";"18829";"6";"";
"3652";"18712";"1";"";
"3652";"18713";"2";"";
"3652";"18830";"3";"1";
"3652";"18831";"4";"";
"3652";"18832";"5";"";
"3652";"18833";"6";"";
"3653";"18742";"1";"";
"3653";"18740";"2";"";
"3653";"18841";"3";"";
"3653";"18842";"4";"1";
"3653";"18843";"5";"";
"3654";"18743";"1";"1";
"3654";"18744";"2";"";
"3655";"18746";"1";"";
"3655";"18745";"2";"";
"3655";"18847";"3";"";
"3655";"18848";"4";"";
"3655";"18849";"5";"1";
"3655";"18850";"6";"";
"3656";"18747";"1";"1";
"3656";"18748";"2";"";
"3657";"18750";"1";"1";
"3657";"18749";"2";"";
"3658";"18751";"1";"1";
"3658";"18752";"2";"";
"3659";"18753";"1";"1";
"3659";"18754";"2";"";
"3660";"18755";"1";"1";
"3660";"18757";"2";"";
"3660";"18756";"3";"";
"3662";"18770";"1";"1";
"3662";"18768";"2";"";
"3662";"18769";"3";"";
"3662";"18771";"4";"";
"3663";"18773";"1";"";
"3663";"18844";"2";"1";
"3663";"18845";"3";"";
"3663";"18846";"4";"";
"3664";"18776";"1";"1";
"3664";"18775";"2";"";
"3664";"18774";"3";"";
"3665";"18824";"1";"1";
"3665";"18931";"2";"";
"3666";"18959";"1";"";
"3666";"18960";"2";"";
"3666";"19092";"3";"1";
"3666";"19093";"4";"";
"3667";"18858";"1";"";
"3667";"18954";"2";"";
"3667";"18955";"3";"";
"3667";"19079";"4";"1";
"3668";"18860";"1";"";
"3668";"18859";"2";"";
"3668";"18958";"3";"";
"3668";"19081";"4";"1";
"3669";"19352";"1";"1";
"3669";"18861";"2";"";
"3669";"18862";"3";"";
"3669";"18957";"4";"";
"3670";"18864";"1";"";
"3670";"18863";"2";"";
"3670";"19080";"3";"1";
"3671";"18865";"1";"1";
"3671";"18866";"2";"";
"3671";"19097";"3";"";
"3672";"18867";"1";"";
"3672";"18961";"2";"";
"3672";"18962";"3";"";
"3672";"18963";"4";"";
"3672";"19094";"5";"1";
"3673";"18868";"1";"1";
"3673";"19095";"2";"";
"3674";"18869";"1";"";
"3674";"18965";"2";"";
"3674";"18966";"3";"";
"3674";"19098";"4";"1";
"3675";"18873";"1";"";
"3675";"19017";"2";"";
"3675";"19018";"3";"";
"3675";"19879";"4";"1";
"3676";"18874";"1";"";
"3676";"18875";"2";"";
"3676";"19087";"3";"1";
"3677";"18876";"1";"";
"3677";"19088";"2";"";
"3677";"19426";"3";"";
"3677";"19427";"4";"1";
"3678";"18878";"1";"1";
"3678";"18877";"2";"";
"3679";"18880";"1";"1";
"3679";"18879";"2";"";
"3680";"18882";"1";"1";
"3680";"18881";"2";"";
"3681";"18885";"1";"1";
"3681";"18884";"2";"";
"3682";"18886";"1";"1";
"3682";"18887";"2";"";
"3682";"18888";"3";"";
"3683";"18890";"1";"1";
"3683";"18889";"2";"";
"3684";"18892";"1";"1";
"3684";"18891";"2";"";
"3686";"18893";"1";"1";
"3687";"18894";"1";"1";
"3687";"18895";"2";"";
"3688";"18896";"1";"1";
"3688";"18897";"2";"";
"3689";"18898";"1";"1";
"3689";"18899";"2";"";
"3690";"18901";"1";"1";
"3690";"18900";"2";"";
"3691";"18902";"1";"1";
"3691";"18903";"2";"";
"3692";"18904";"1";"1";
"3692";"18905";"2";"";
"3693";"18906";"1";"1";
"3694";"18907";"1";"1";
"3694";"18908";"2";"";
"3695";"18909";"1";"1";
"3695";"18910";"2";"";
"3698";"18914";"1";"1";
"3698";"18915";"2";"";
"3699";"18916";"1";"";
"3699";"18917";"2";"1";
"3700";"18919";"1";"1";
"3700";"18918";"2";"";
"3701";"18920";"1";"1";
"3701";"18921";"2";"";
"3702";"18922";"1";"1";
"3702";"18923";"2";"";
"3703";"18924";"1";"1";
"3703";"18925";"2";"";
"3705";"18929";"1";"1";
"3706";"18932";"1";"1";
"3707";"18941";"1";"1";
"3708";"18935";"1";"1";
"3709";"19767";"1";"";
"3709";"19768";"2";"";
"3709";"20273";"3";"";
"3709";"20274";"4";"";
"3709";"20275";"5";"1";
"3710";"18939";"1";"";
"3710";"18938";"2";"";
"3710";"18940";"3";"";
"3710";"18968";"4";"1";
"3711";"18983";"1";"";
"3711";"21185";"2";"1";
"3712";"18984";"1";"1";
"3712";"18985";"2";"";
"3713";"18986";"1";"1";
"3714";"19036";"1";"";
"3714";"19448";"2";"";
"3714";"19449";"3";"1";
"3715";"19051";"1";"";
"3715";"19161";"2";"";
"3715";"19162";"3";"1";
"3715";"19163";"4";"";
"3715";"19164";"5";"";
"3716";"19053";"1";"1";
"3716";"19054";"2";"";
"3716";"19055";"3";"";
"3716";"19109";"4";"";
"3717";"19056";"1";"1";
"3717";"19057";"2";"";
"3717";"19058";"3";"";
"3717";"19380";"4";"";
"3718";"19061";"1";"1";
"3718";"19059";"2";"";
"3719";"19065";"1";"1";
"3719";"19062";"2";"";
"3719";"19063";"3";"";
"3719";"19064";"4";"";
"3720";"19068";"1";"1";
"3720";"19066";"2";"";
"3720";"19067";"3";"";
"3721";"19069";"1";"";
"3721";"19070";"2";"";
"3721";"21148";"3";"";
"3721";"21149";"4";"";
"3721";"21150";"5";"";
"3721";"21151";"6";"";
"3721";"21152";"7";"";
"3721";"21153";"8";"1";
"3722";"19072";"1";"1";
"3722";"19071";"2";"";
"3723";"19073";"1";"";
"3723";"21358";"2";"";
"3723";"21359";"3";"";
"3723";"21360";"4";"1";
"3723";"21361";"5";"";
"3724";"19076";"1";"1";
"3724";"19075";"2";"";
"3725";"19078";"1";"";
"3725";"19077";"2";"";
"3725";"19414";"3";"1";
"3725";"19415";"4";"";
"3726";"19083";"1";"1";
"3726";"19084";"2";"";
"3727";"19107";"1";"";
"3727";"19108";"2";"";
"3727";"21303";"3";"";
"3727";"21304";"4";"1";
"3727";"21305";"5";"";
"3728";"19133";"1";"";
"3728";"19281";"2";"";
"3728";"19134";"3";"";
"3728";"19390";"4";"1";
"3729";"19135";"1";"";
"3729";"19136";"2";"";
"3729";"19137";"3";"";
"3729";"21198";"4";"1";
"3729";"21199";"5";"";
"3730";"19140";"1";"1";
"3730";"19139";"2";"";
"3730";"20355";"3";"";
"3730";"20357";"4";"";
"3731";"19141";"1";"1";
"3731";"19142";"2";"";
"3732";"19144";"1";"";
"3732";"19143";"2";"";
"3732";"21217";"3";"";
"3732";"21218";"4";"";
"3732";"21219";"5";"";
"3732";"21220";"6";"";
"3732";"21221";"7";"1";
"3733";"19147";"1";"";
"3733";"19146";"2";"1";
"3733";"19430";"3";"";
"3733";"19481";"4";"";
"3733";"19785";"5";"";
"3734";"19148";"1";"";
"3734";"19149";"2";"";
"3734";"21083";"3";"1";
"3734";"21084";"4";"";
"3734";"21085";"5";"";
"3735";"19329";"1";"1";
"3735";"19169";"2";"";
"3735";"19168";"3";"";
"3736";"19170";"1";"";
"3736";"19174";"2";"";
"3736";"19171";"3";"";
"3736";"19172";"4";"1";
"3736";"19173";"5";"";
"3737";"19207";"1";"1";
"3738";"19175";"1";"";
"3738";"19394";"2";"1";
"3738";"19395";"3";"";
"3738";"19396";"4";"";
"3739";"19177";"1";"1";
"3739";"19176";"2";"";
"3739";"19178";"3";"";
"3740";"19181";"1";"1";
"3740";"19179";"2";"";
"3740";"19180";"3";"";
"3741";"19183";"1";"";
"3741";"21194";"2";"";
"3741";"21195";"3";"";
"3741";"21196";"4";"1";
"3741";"21197";"5";"";
"3742";"19184";"1";"";
"3742";"19185";"2";"";
"3742";"19417";"3";"1";
"3742";"19418";"4";"";
"3743";"19187";"1";"1";
"3743";"19186";"2";"";
"3744";"19188";"1";"";
"3744";"19189";"2";"1";
"3744";"19384";"3";"";
"3744";"19385";"4";"";
"3745";"19190";"1";"1";
"3745";"19191";"2";"";
"3746";"19193";"1";"";
"3746";"19192";"2";"";
"3746";"19451";"3";"1";
"3747";"19195";"1";"1";
"3747";"19194";"2";"";
"3748";"19197";"1";"1";
"3748";"19196";"2";"";
"3749";"19288";"1";"";
"3749";"19199";"2";"";
"3749";"19198";"3";"";
"3749";"19200";"4";"";
"3749";"19429";"5";"1";
"3750";"19201";"1";"1";
"3750";"19202";"2";"";
"3750";"19745";"3";"";
"3750";"19746";"4";"";
"3750";"19747";"5";"";
"3750";"19748";"6";"";
"3750";"19749";"7";"";
"3751";"19204";"1";"";
"3751";"19203";"2";"";
"3751";"19401";"3";"";
"3751";"19402";"4";"";
"3751";"19403";"5";"1";
"3751";"19742";"6";"";
"3751";"19743";"7";"";
"3751";"19744";"8";"";
"3752";"19205";"1";"1";
"3752";"19206";"2";"";
"3753";"19280";"1";"1";
"3753";"19208";"2";"";
"3753";"19209";"3";"";
"3754";"19211";"1";"";
"3754";"19497";"2";"1";
"3755";"19213";"1";"1";
"3755";"19215";"2";"";
"3755";"19214";"3";"";
"3756";"19216";"1";"1";
"3756";"19217";"2";"";
"3757";"19219";"1";"1";
"3757";"19218";"2";"";
"3758";"19221";"1";"1";
"3758";"19220";"2";"";
"3759";"19224";"1";"1";
"3759";"19223";"2";"";
"3759";"19222";"3";"";
"3760";"19226";"1";"";
"3760";"19225";"2";"1";
"3760";"19793";"3";"";
"3761";"19228";"1";"";
"3761";"19227";"2";"";
"3761";"19799";"3";"";
"3761";"19800";"4";"1";
"3762";"19230";"1";"1";
"3762";"19229";"2";"";
"3763";"19232";"1";"1";
"3763";"19231";"2";"";
"3763";"19233";"3";"";
"3764";"19278";"1";"1";
"3764";"19234";"2";"";
"3764";"19236";"3";"";
"3764";"19235";"4";"";
"3765";"19238";"1";"";
"3765";"19237";"2";"";
"3765";"19239";"3";"";
"3765";"19433";"4";"1";
"3765";"19434";"5";"";
"3766";"19242";"1";"1";
"3766";"19240";"2";"";
"3766";"19241";"3";"";
"3766";"19243";"4";"";
"3767";"19244";"1";"1";
"3767";"19245";"2";"";
"3767";"19246";"3";"";
"3768";"19249";"1";"1";
"3768";"19250";"2";"";
"3768";"19247";"3";"";
"3768";"19248";"4";"";
"3769";"19755";"1";"";
"3769";"20980";"2";"";
"3769";"20981";"3";"";
"3769";"20982";"4";"1";
"3770";"19254";"1";"1";
"3770";"19255";"2";"";
"3771";"19257";"1";"1";
"3771";"19258";"2";"";
"3771";"19256";"3";"";
"3771";"20962";"4";"";
"3771";"20963";"5";"";
"3772";"19261";"1";"";
"3772";"19259";"2";"";
"3772";"19260";"3";"";
"3772";"19490";"4";"1";
"3772";"19491";"5";"";
"3772";"19492";"6";"";
"3773";"19262";"1";"1";
"3774";"19263";"1";"1";
"3775";"19264";"1";"1";
"3776";"19420";"1";"";
"3776";"19421";"2";"";
"3776";"19422";"3";"";
"3776";"19423";"4";"1";
"3776";"19424";"5";"";
"3776";"19425";"6";"";
"3776";"19479";"7";"";
"3777";"19269";"1";"";
"3777";"19270";"2";"";
"3777";"19482";"3";"1";
"3777";"19483";"4";"";
"3778";"19271";"1";"";
"3778";"19316";"2";"1";
"3779";"19273";"1";"";
"3779";"19272";"2";"";
"3779";"19391";"3";"";
"3779";"19392";"4";"";
"3779";"19393";"5";"1";
"3780";"19282";"1";"1";
"3780";"19276";"2";"";
"3780";"19275";"3";"";
"3780";"19277";"4";"";
"3781";"19292";"1";"1";
"3781";"19293";"2";"";
"3781";"19294";"3";"";
"3781";"19730";"4";"";
"3781";"19731";"5";"";
"3781";"19732";"6";"";
"3781";"19733";"7";"";
"3782";"19297";"1";"";
"3782";"19295";"2";"";
"3782";"19311";"3";"";
"3782";"19312";"4";"1";
"3782";"19313";"5";"";
"3782";"19761";"6";"";
"3783";"19298";"1";"1";
"3783";"19299";"2";"";
"3784";"19302";"1";"1";
"3784";"19301";"2";"";
"3784";"19489";"3";"";
"3785";"19303";"1";"1";
"3785";"19304";"2";"";
"3785";"19305";"3";"";
"3785";"21215";"4";"";
"3785";"21216";"5";"";
"3786";"19306";"1";"";
"3786";"19307";"2";"";
"3786";"19309";"3";"";
"3786";"19310";"4";"1";
"3786";"19386";"5";"";
"3787";"19348";"1";"";
"3787";"19349";"2";"";
"3787";"19350";"3";"1";
"3787";"19351";"4";"";
"3787";"19756";"5";"";
"3787";"19757";"6";"";
"3788";"19319";"1";"1";
"3788";"19320";"2";"";
"3789";"19321";"1";"";
"3789";"19346";"2";"1";
"3789";"19347";"3";"";
"3790";"19324";"1";"1";
"3790";"19323";"2";"";
"3791";"19327";"1";"1";
"3791";"19325";"2";"";
"3792";"19331";"1";"1";
"3793";"19341";"1";"1";
"3794";"19342";"1";"1";
"3794";"19343";"2";"";
"3795";"19344";"1";"1";
"3796";"19345";"1";"1";
"3797";"19356";"1";"1";
"3798";"21031";"1";"1";
"3798";"21032";"2";"";
"3798";"21033";"3";"";
"3798";"21034";"4";"";
"3798";"19354";"5";"";
"3799";"19357";"1";"1";
"3799";"19358";"2";"";
"3800";"19361";"1";"1";
"3800";"19359";"2";"";
"3800";"19360";"3";"";
"3800";"19382";"4";"";
"3801";"19363";"1";"";
"3801";"19442";"2";"1";
"3802";"19366";"1";"";
"3802";"19365";"2";"";
"3802";"19364";"3";"";
"3802";"19438";"4";"1";
"3803";"19367";"1";"1";
"3803";"19374";"2";"";
"3803";"19369";"3";"";
"3803";"19368";"4";"";
"3804";"19371";"1";"";
"3804";"19370";"2";"";
"3804";"19441";"3";"1";
"3805";"19372";"1";"";
"3805";"19373";"2";"";
"3805";"19458";"3";"1";
"3806";"19455";"1";"";
"3806";"19456";"2";"";
"3806";"19457";"3";"1";
"3807";"19499";"1";"1";
"3807";"19498";"2";"";
"3808";"19500";"1";"1";
"3808";"19501";"2";"";
"3809";"19503";"1";"";
"3809";"19502";"2";"";
"3809";"21000";"3";"";
"3809";"21001";"4";"1";
"3809";"21002";"5";"";
"3809";"21003";"6";"";
"3810";"19505";"1";"";
"3810";"19504";"2";"1";
"3811";"19508";"1";"1";
"3811";"19509";"2";"";
"3812";"19676";"1";"1";
"3812";"19677";"2";"";
"3812";"19678";"3";"";
"3813";"19512";"1";"";
"3813";"19514";"2";"";
"3813";"19513";"3";"";
"3813";"19716";"4";"1";
"3814";"19516";"1";"1";
"3814";"19517";"2";"";
"3814";"19515";"3";"";
"3814";"19806";"4";"";
"3815";"19519";"1";"1";
"3815";"19520";"2";"";
"3815";"19518";"3";"";
"3816";"19522";"1";"1";
"3816";"19521";"2";"";
"3817";"19525";"1";"1";
"3817";"19524";"2";"";
"3817";"19523";"3";"";
"3818";"19685";"1";"";
"3818";"19686";"2";"";
"3818";"19687";"3";"";
"3818";"19688";"4";"";
"3818";"19734";"5";"";
"3818";"19735";"6";"";
"3818";"19797";"7";"1";
"3819";"19528";"1";"1";
"3819";"19529";"2";"";
"3820";"19530";"1";"";
"3820";"19531";"2";"1";
"3820";"19689";"3";"";
"3820";"19690";"4";"";
"3820";"19691";"5";"";
"3821";"19532";"1";"";
"3821";"19534";"2";"";
"3821";"19533";"3";"";
"3821";"19692";"4";"1";
"3822";"19535";"1";"";
"3822";"19536";"2";"";
"3822";"19537";"3";"";
"3822";"19693";"4";"";
"3822";"19694";"5";"";
"3822";"19695";"6";"";
"3822";"19696";"7";"";
"3822";"19697";"8";"1";
"3823";"19539";"1";"";
"3823";"19538";"2";"";
"3823";"19540";"3";"";
"3823";"19698";"4";"1";
"3823";"19699";"5";"";
"3823";"19700";"6";"";
"3823";"19701";"7";"";
"3823";"19702";"8";"";
"3823";"19752";"9";"";
"3823";"19753";"10";"";
"3823";"19754";"11";"";
"3824";"19542";"1";"1";
"3824";"19541";"2";"";
"3824";"19814";"3";"";
"3824";"19815";"4";"";
"3825";"19545";"1";"";
"3825";"19543";"2";"";
"3825";"19544";"3";"";
"3825";"19758";"4";"";
"3825";"19759";"5";"";
"3825";"19760";"6";"";
"3825";"19811";"7";"1";
"3826";"19546";"1";"";
"3826";"19547";"2";"";
"3826";"19703";"3";"";
"3826";"19704";"4";"1";
"3827";"19549";"1";"";
"3827";"19548";"2";"";
"3827";"19705";"3";"";
"3827";"19706";"4";"1";
"3827";"19707";"5";"";
"3828";"19551";"1";"1";
"3828";"19550";"2";"";
"3828";"19680";"3";"";
"3828";"19681";"4";"";
"3828";"19682";"5";"";
"3828";"19683";"6";"";
"3828";"19684";"7";"";
"3829";"19553";"1";"";
"3829";"19552";"2";"";
"3829";"19554";"3";"";
"3829";"19708";"4";"";
"3829";"19709";"5";"";
"3829";"19710";"6";"1";
"3829";"19711";"7";"";
"3830";"19555";"1";"1";
"3830";"19556";"2";"";
"3831";"19558";"1";"1";
"3831";"19560";"2";"";
"3831";"19557";"3";"";
"3831";"19559";"4";"";
"3832";"19562";"1";"";
"3832";"19561";"2";"";
"3832";"21019";"3";"";
"3832";"21020";"4";"1";
"3832";"21021";"5";"";
"3833";"19564";"1";"1";
